gene_id,transcript_id,class,split,prob_pos,pred,utr3_au_content,rrach_count,rrach_per_kb,mrna_length,cds_length,utr3_length,idr_percent,rmsf_mean,rmsf_nterm50,rmsf_nterm_cterm_ratio,di_CG,di_UA,mfe_per_nt,confidence,class_label
AT3G54230,AT3G54230.2,1,train,0.93807,1,0.6983,55,15.21438,3615,3024,242,79.66,81.655,117.4341,1.42187,0.0321,0.04815,,High (≥0.75),P-body enriched
AT3G54230,AT3G54230.2,1,train,0.93807,1,0.6983,55,15.21438,3615,3024,242,79.66,81.655,117.4341,1.42187,0.0321,0.04815,,High (≥0.75),P-body enriched
AT3G54230,AT3G54230.2,1,train,0.93807,1,0.6983,55,15.21438,3615,3024,242,79.66,81.655,117.4341,1.42187,0.0321,0.04815,,High (≥0.75),P-body enriched
AT3G54400,AT3G54400.1,1,train,0.8691,1,0.7068,28,16.39344,1708,1275,266,0.0,9.1193,19.9527,2.87499,0.04277,0.05331,-0.25097,High (≥0.75),P-body enriched
AT3G54470,AT3G54470.1,1,train,0.89694,1,0.6429,15,8.39866,1786,1428,280,1.05,6.534,7.0374,1.0683,0.02913,0.04762,-0.29866,High (≥0.75),P-body enriched
AT3G54540,AT3G54540.1,1,test,0.91112,1,0.6835,31,11.65852,2659,2169,376,34.44,11.0447,36.3558,4.68279,0.02408,0.04327,-0.28838,High (≥0.75),P-body enriched
AT3G54560,AT3G54560.1,1,val,0.66217,1,0.6462,19,21.32435,891,408,260,26.47,4.8375,6.3375,1.40263,0.02697,0.04045,-0.27239,Medium (0.55–0.75),P-body enriched
AT3G54580,AT3G54580.1,0,test,0.56683,1,0.7203,12,3.5853,3347,2871,354,98.75,78.1612,111.197,1.01152,0.01763,0.07352,,Medium (0.55–0.75),Not enriched
AT3G54590,AT3G54590.3,0,test,0.33062,0,0.5314,4,1.79211,2232,2229,446,97.98,61.348,82.9889,0.97191,0.01658,0.07799,-0.1083,Low (<0.55),Not enriched
AT3G54600,AT3G54600.1,1,train,0.88966,1,0.6757,18,10.27397,1752,1197,296,0.0,4.3055,5.2877,1.21433,0.04455,0.05768,-0.29372,High (≥0.75),P-body enriched
AT3G54900,AT3G54900.1,1,train,0.79453,1,0.6511,13,11.73285,1108,519,493,0.0,16.1943,23.6642,1.95679,0.03523,0.05149,-0.25605,High (≥0.75),P-body enriched
AT3G54940,AT3G54940.2,0,test,0.42938,0,0.6229,17,12.22142,1391,1101,236,3.54,3.8885,11.2923,3.58691,0.04892,0.05396,-0.2995,Low (<0.55),Not enriched
AT3G55005,AT3G55005.1,1,train,0.88796,1,0.7104,19,14.98423,1268,771,259,46.69,27.0094,27.0646,0.62483,0.03236,0.05051,-0.25591,High (≥0.75),P-body enriched
AT3G55010,AT3G55010.2,1,train,0.85954,1,0.6913,21,12.39669,1694,1167,311,7.46,18.5545,35.3219,2.11125,0.03308,0.05789,-0.26682,High (≥0.75),P-body enriched
AT3G55120,AT3G55120.1,0,val,0.36824,0,0.7407,14,12.58993,1112,738,189,15.04,3.16,4.3962,0.88805,0.0495,0.06031,-0.25207,Low (<0.55),Not enriched
AT3G55250,AT3G55250.1,1,train,0.72234,1,0.7133,22,15.38462,1430,831,415,7.58,12.8199,25.9806,1.90249,0.02519,0.06578,-0.24874,Medium (0.55–0.75),P-body enriched
AT3G55280,AT3G55280.1,1,test,0.30376,0,0.6621,8,8.85936,903,462,219,27.27,12.205,17.5779,1.79196,0.01996,0.05987,-0.23577,Low (<0.55),P-body enriched
AT3G55330,AT3G55330.1,1,train,0.7587,1,0.6404,9,8.16697,1102,690,292,0.0,16.2851,26.2809,2.10618,0.0109,0.05268,-0.23475,High (≥0.75),P-body enriched
AT3G55485,AT3G55485.1,0,train,0.05914,0,0.7426,6,11.88119,505,0,101,,,,,0.01984,0.05556,-0.20772,Low (<0.55),Not enriched
AT3G55610,AT3G55610.1,1,train,0.92958,1,0.6822,36,13.11475,2745,2178,258,0.0,7.7954,10.7113,1.53358,0.02551,0.05685,-0.2725,High (≥0.75),P-body enriched
AT3G55970,AT3G55970.1,1,train,0.70296,1,0.766,22,14.93551,1473,1089,235,12.95,1.3024,3.4101,1.45352,0.03397,0.06658,-0.23995,Medium (0.55–0.75),P-body enriched
AT3G56020,AT3G56020.1,0,train,0.09298,0,0.6636,2,3.83142,522,75,324,0.0,,,,0.02303,0.07486,-0.23142,Low (<0.55),Not enriched
AT3G56070,AT3G56070.1,0,test,0.82895,1,0.6508,19,17.24138,1102,528,421,11.93,1.2301,1.1848,0.84363,0.01635,0.05268,-0.26497,High (≥0.75),Not enriched
AT3G56210,AT3G56210.5,0,train,0.2334,0,0.6295,22,13.61386,1616,579,869,9.33,7.9077,14.1107,2.17415,0.02786,0.05635,-0.23323,Low (<0.55),Not enriched
AT3G56240,AT3G56240.1,1,train,0.62015,1,0.6947,18,19.84564,907,363,321,66.94,12.3814,9.7867,0.60094,0.02208,0.06733,-0.229,Medium (0.55–0.75),P-body enriched
AT3G56460,AT3G56460.1,1,train,0.86062,1,0.6933,15,10.71429,1400,1044,238,10.63,1.098,1.2875,0.56181,0.03431,0.05004,-0.27771,High (≥0.75),P-body enriched
AT3G56490,AT3G56490.1,0,val,0.59882,1,0.6441,10,9.69932,1031,441,340,0.0,6.3365,9.0749,1.64726,0.02718,0.05922,-0.25917,Medium (0.55–0.75),Not enriched
AT3G56740,AT3G56740.1,0,train,0.27965,0,0.635,18,12.71186,1416,879,274,31.06,12.2261,8.7579,0.36434,0.03958,0.05159,-0.24364,Low (<0.55),Not enriched
AT3G56820,AT3G56820.1,0,test,0.52319,1,0.6677,12,11.67315,1028,660,316,28.18,13.5911,17.0606,1.39342,0.03505,0.05453,-0.24874,Low (<0.55),Not enriched
AT3G57050,AT3G57050.1,1,train,0.92441,1,0.6987,26,14.05405,1850,1392,239,0.0,14.656,34.9039,2.80869,0.02975,0.05571,-0.27984,High (≥0.75),P-body enriched
AT3G57090,AT3G57090.2,0,train,0.27949,0,0.6308,15,14.66276,1023,510,279,0.0,11.0909,11.6266,0.86222,0.02838,0.04501,-0.28631,Low (<0.55),Not enriched
AT3G57870,AT3G57870.1,1,train,0.85576,1,0.6776,14,12.65823,1106,480,335,16.88,1.4389,1.5431,0.76642,0.02624,0.06516,-0.26067,High (≥0.75),P-body enriched
AT3G58000,AT3G58000.1,0,train,0.14391,0,0.7033,12,13.62089,881,525,273,37.14,27.9945,31.155,1.08267,0.02841,0.05455,-0.21419,Low (<0.55),Not enriched
AT3G58193,AT3G58193.1,0,train,0.05213,0,0.58,0,0.0,80,0,50,,,,,0.03797,0.10127,-0.2025,Low (<0.55),Not enriched
AT3G58600,AT3G58600.1,1,val,0.77218,1,0.7013,26,18.14375,1433,906,231,51.99,25.2097,28.8086,0.67286,0.02863,0.05587,-0.2485,High (≥0.75),P-body enriched
AT3G58720,AT3G58720.3,0,train,0.21352,0,0.495,26,25.64103,1014,951,202,77.92,33.685,39.9102,0.93185,0.04541,0.04541,-0.21272,Low (<0.55),Not enriched
AT3G58990,AT3G58990.1,1,train,0.86235,1,0.6395,21,16.85393,1246,759,466,0.0,17.7378,32.8905,2.12991,0.05783,0.04498,-0.24888,High (≥0.75),P-body enriched
AT3G59068,AT3G59068.1,0,train,0.06571,0,0.6941,10,11.76471,850,0,170,,,,,0.03062,0.07656,-0.25259,Low (<0.55),Not enriched
AT3G59340,AT3G59340.2,0,val,0.55156,1,0.6452,25,16.03592,1559,1080,279,16.94,4.5192,8.8184,1.02953,0.01926,0.06547,-0.24804,Medium (0.55–0.75),Not enriched
AT3G59400,AT3G59400.1,1,train,0.83989,1,0.6895,23,17.74691,1296,795,380,10.94,17.9737,33.1785,2.03869,0.03629,0.04247,-0.21682,High (≥0.75),P-body enriched
AT3G59540,AT3G59540.1,1,test,0.6754,1,0.6725,6,10.08403,595,207,287,0.0,0.9545,0.9639,1.03612,0.01347,0.04714,-0.25966,Medium (0.55–0.75),P-body enriched
AT3G59600,AT3G59600.1,1,train,0.81363,1,0.6644,12,11.77625,1019,438,438,0.0,1.5557,1.4197,0.8969,0.02849,0.06189,-0.23395,High (≥0.75),P-body enriched
AT3G59840,AT3G59840.1,1,train,0.58329,1,0.713,10,13.86963,721,291,331,55.67,14.2298,15.2398,1.16481,0.04722,0.06389,-0.25465,Medium (0.55–0.75),P-body enriched
AT3G59870,AT3G59870.1,1,train,0.80857,1,0.6468,19,13.91941,1365,864,252,30.9,24.6036,47.3616,3.32055,0.02933,0.05938,-0.23641,High (≥0.75),P-body enriched
AT3G60210,AT3G60210.1,1,train,0.84247,1,0.6439,19,18.94317,1003,414,396,0.0,11.9944,16.5115,1.98697,0.02894,0.0489,-0.26441,High (≥0.75),P-body enriched
AT3G60250,AT3G60250.1,1,val,0.78598,1,0.6239,17,11.44011,1486,828,444,31.88,17.4928,28.1625,1.90267,0.02357,0.05522,-0.26581,High (≥0.75),P-body enriched
AT3G60370,AT3G60370.2,1,train,0.85923,1,0.649,20,16.94915,1180,813,359,1.85,17.7079,30.727,2.37702,0.02629,0.05683,-0.26831,High (≥0.75),P-body enriched
AT3G60450,AT3G60450.2,1,train,0.82158,1,0.6853,17,15.58203,1091,918,143,5.88,11.1342,23.8011,2.17646,0.03486,0.04679,-0.25976,High (≥0.75),P-body enriched
AT3G60910,AT3G60910.1,1,train,0.86772,1,0.6368,12,10.60071,1132,756,190,0.79,3.4463,4.8718,0.74298,0.02741,0.06101,-0.26034,High (≥0.75),P-body enriched
AT3G61140,AT3G61140.1,1,val,0.82465,1,0.668,37,18.7247,1976,1323,482,7.03,6.2062,13.4617,1.04099,0.03494,0.05063,-0.25182,High (≥0.75),P-body enriched
AT3G61190,AT3G61190.2,0,train,0.17451,0,0.7118,22,18.13685,1213,576,451,0.0,8.4698,6.5473,0.39469,0.03465,0.06518,-0.24806,Low (<0.55),Not enriched
AT3G61370,AT3G61370.2,1,train,0.62205,1,0.6087,10,17.27116,579,381,115,100.0,20.6894,21.4682,0.9401,0.02249,0.04325,-0.2506,Medium (0.55–0.75),P-body enriched
AT3G61710,AT3G61710.1,1,test,0.90911,1,0.698,33,16.56627,1992,1551,245,33.27,23.8195,38.519,1.67666,0.03164,0.05475,-0.25577,High (≥0.75),P-body enriched
AT3G61930,AT3G61930.1,0,train,0.10804,0,0.7439,7,9.4086,744,327,328,46.79,11.0367,12.0272,1.19564,0.04711,0.07672,-0.23145,Low (<0.55),Not enriched
AT3G61962,AT3G61962.1,0,train,0.06239,0,0.62,0,0.0,126,123,50,0.0,8.8435,8.8435,0.98882,0.008,0.064,-0.1381,Low (<0.55),Not enriched
AT3G62250,AT3G62250.1,1,test,0.38574,0,0.691,12,12.09677,992,471,398,0.0,9.8521,10.1742,1.02615,0.03835,0.05954,-0.25827,Low (<0.55),P-body enriched
AT3G62260,AT3G62260.2,0,train,0.34691,0,0.6593,22,14.10256,1560,1152,226,0.0,17.3162,35.6438,1.64924,0.04041,0.04618,-0.29026,Low (<0.55),Not enriched
AT3G62270,AT3G62270.1,0,train,0.42631,0,0.7215,37,12.55088,2948,2109,316,8.96,6.3834,3.4876,0.13305,0.02511,0.05803,-0.25295,Low (<0.55),Not enriched
AT3G62310,AT3G62310.2,1,train,0.90075,1,0.5935,23,10.92118,2106,1719,214,6.81,4.6967,18.6511,1.78452,0.02375,0.05511,-0.29041,High (≥0.75),P-body enriched
AT3G62410,AT3G62410.1,1,train,0.64582,1,0.6536,12,18.8383,637,393,179,52.67,17.328,21.625,1.36498,0.04717,0.0566,-0.24568,Medium (0.55–0.75),P-body enriched
AT3G62650,AT3G62650.2,1,test,0.18242,0,0.7323,3,4.04313,742,456,198,24.34,21.2854,21.1781,0.86198,0.04588,0.06343,-0.28167,Low (<0.55),P-body enriched
AT3G62680,AT3G62680.1,0,train,0.19703,0,0.7534,12,9.82801,1221,939,223,56.87,42.3093,50.2122,1.43,0.0377,0.06721,-0.19287,Low (<0.55),Not enriched
AT3G62810,AT3G62810.1,0,train,0.22619,0,0.6439,8,9.8401,813,318,351,25.47,6.5517,5.0252,0.59381,0.04926,0.04187,-0.27319,Low (<0.55),Not enriched
AT3G62820,AT3G62820.1,1,test,0.38823,0,0.689,19,15.89958,1195,582,209,0.0,4.466,6.4419,1.77909,0.04858,0.07454,-0.21851,Low (<0.55),P-body enriched
AT3G62920,AT3G62920.1,0,train,0.10879,0,0.7063,5,10.22495,489,240,126,0.0,9.1238,10.3144,1.36799,0.03074,0.05328,-0.26319,Low (<0.55),Not enriched
AT3G63052,AT3G63052.1,0,train,0.08972,0,0.6538,3,7.53769,398,198,182,21.21,12.1978,12.4922,1.16279,0.05542,0.04534,-0.26583,Low (<0.55),Not enriched
AT3G63080,AT3G63080.1,1,train,0.8428,1,0.6294,13,11.37358,1143,519,197,8.67,1.8757,2.7666,1.58426,0.02802,0.05166,-0.24278,High (≥0.75),P-body enriched
AT3G63130,AT3G63130.1,1,train,0.90054,1,0.6717,26,11.91567,2182,1605,198,14.58,10.7662,21.6335,1.43382,0.0243,0.03851,-0.29138,High (≥0.75),P-body enriched
AT3G63170,AT3G63170.1,1,test,0.64902,1,0.7045,17,16.52089,1029,837,88,0.0,17.7409,34.7085,2.97825,0.05545,0.04086,-0.27638,Medium (0.55–0.75),P-body enriched
AT3G63250,AT3G63250.1,1,train,0.91059,1,0.6266,22,11.35777,1937,999,699,0.0,1.3173,1.9509,1.10784,0.02996,0.0594,-0.27821,High (≥0.75),P-body enriched
AT2G01300,AT2G01300.1,0,train,0.08334,0,0.7927,6,6.55738,915,468,164,4.49,18.5087,23.168,1.33479,0.04486,0.06674,-0.23552,Low (<0.55),Not enriched
AT2G01400,AT2G01400.1,0,train,0.25845,0,0.5475,9,8.0,1125,438,537,51.37,20.9568,22.9369,0.95317,0.02936,0.05427,-0.24924,Low (<0.55),Not enriched
AT2G01430,AT2G01430.1,0,train,0.18633,0,0.7105,19,18.66405,1018,825,190,63.64,21.7664,25.9424,0.93448,0.04523,0.07178,-0.26071,Low (<0.55),Not enriched
AT2G01530,AT2G01530.1,0,test,0.62513,1,0.6834,12,12.76596,940,453,338,2.65,1.2834,1.4419,0.93739,0.03514,0.06496,-0.235,Medium (0.55–0.75),Not enriched
AT2G01640,AT2G01640.1,0,train,0.1632,0,0.6895,13,12.96112,1003,468,277,41.67,17.0184,16.1179,0.84734,0.02395,0.05489,-0.23599,Low (<0.55),Not enriched
AT2G01650,AT2G01650.2,1,test,0.8123,1,0.7165,28,15.85504,1766,1374,254,33.41,21.2669,38.391,1.85639,0.03286,0.04929,-0.26472,High (≥0.75),P-body enriched
AT2G01870,AT2G01870.1,1,train,0.62779,1,0.6383,18,19.23077,936,471,376,61.15,19.3384,19.346,0.90275,0.0139,0.05561,-0.21891,Medium (0.55–0.75),P-body enriched
AT2G02570,AT2G02570.2,1,train,0.81074,1,0.6722,21,13.98136,1502,900,418,91.67,22.5801,29.9611,0.93806,0.02265,0.05663,-0.26571,High (≥0.75),P-body enriched
AT2G02990,AT2G02990.1,0,train,0.16571,0,0.726,13,11.60714,1120,690,219,1.74,4.3243,6.6197,1.86423,0.02055,0.06345,-0.24777,Low (<0.55),Not enriched
AT2G03020,AT2G03020.1,0,train,0.28042,0,0.6383,11,9.70874,1133,765,282,23.92,1.3972,2.1644,2.01227,0.04859,0.03534,-0.27017,Low (<0.55),Not enriched
AT2G03070,AT2G03070.1,1,train,0.90414,1,0.6146,31,12.94904,2394,1572,480,75.95,0.0,0.0,0.0,0.03176,0.056,-0.25426,High (≥0.75),P-body enriched
AT2G03440,AT2G03440.1,1,val,0.54062,1,0.7414,25,22.78943,1097,561,321,100.0,24.4015,29.9226,1.0181,0.04015,0.06934,-0.23254,Low (<0.55),P-body enriched
AT2G03510,AT2G03510.1,1,train,0.85593,1,0.6786,20,13.67989,1462,1068,252,10.96,21.3745,28.9957,0.84658,0.02533,0.05133,-0.242,High (≥0.75),P-body enriched
AT2G03810,AT2G03810.4,0,train,0.32983,0,0.6631,33,12.9717,2544,1317,371,74.72,36.2585,38.7848,1.18343,0.01298,0.05505,-0.25122,Low (<0.55),Not enriched
AT2G03870,AT2G03870.2,1,train,0.80491,1,0.6406,15,19.81506,757,297,256,2.02,4.3917,3.3579,0.61128,0.04101,0.04762,-0.25271,High (≥0.75),P-body enriched
AT2G04039,AT2G04039.2,1,train,0.66619,1,0.7656,18,18.09045,995,495,128,0.0,14.1991,21.0624,1.83365,0.02314,0.04326,-0.24613,Medium (0.55–0.75),P-body enriched
AT2G04050,AT2G04050.1,0,train,0.30657,0,0.7476,20,10.89918,1835,1428,206,3.36,2.2028,5.3809,2.13748,0.02726,0.05725,-0.27913,Low (<0.55),Not enriched
AT2G04550,AT2G04550.1,0,train,0.32179,0,0.6494,20,13.8217,1447,771,328,26.46,16.8918,17.9061,0.60476,0.02559,0.05394,-0.26966,Low (<0.55),Not enriched
AT2G04690,AT2G04690.5,1,val,0.30802,0,0.6937,16,13.98601,1144,690,320,14.78,4.4727,5.3516,1.65813,0.02712,0.06649,-0.22858,Low (<0.55),P-body enriched
AT2G04700,AT2G04700.1,1,train,0.65486,1,0.6416,10,7.77001,1287,438,692,0.68,7.5112,9.6931,1.43031,0.03266,0.05599,-0.22999,Medium (0.55–0.75),P-body enriched
AT2G04880,AT2G04880.1,1,train,0.9117,1,0.6417,37,18.24458,2028,1461,307,74.33,22.7006,25.0085,0.88318,0.02516,0.06117,-0.26405,High (≥0.75),P-body enriched
AT2G05070,AT2G05070.1,1,train,0.86536,1,0.6881,21,18.3727,1143,795,202,21.89,11.8154,23.3647,2.64588,0.03765,0.04729,-0.28145,High (≥0.75),P-body enriched
AT2G05100,AT2G05100.2,1,train,0.68298,1,0.8947,17,15.15152,1122,951,19,30.91,14.0395,21.7565,1.10682,0.0446,0.05352,-0.28039,Medium (0.55–0.75),P-body enriched
AT2G05765,AT2G05765.1,0,train,0.05454,0,0.58,1,12.65823,79,0,50,,,,,0.05128,0.07692,-0.10759,Low (<0.55),Not enriched
AT2G05812,AT2G05812.2,0,train,0.11833,0,0.5908,26,10.36683,2508,0,501,,,,,0.04866,0.05185,-0.3126,Low (<0.55),Not enriched
AT2G05830,AT2G05830.1,1,train,0.91144,1,0.6387,19,11.48036,1655,1122,310,0.27,3.2847,3.4399,0.84237,0.02479,0.0532,-0.27426,High (≥0.75),P-body enriched
AT2G05990,AT2G05990.1,1,train,0.91192,1,0.6545,28,16.47059,1700,1170,330,0.0,21.6622,40.8116,1.93286,0.02178,0.04768,-0.274,High (≥0.75),P-body enriched
AT2G06050,AT2G06050.1,1,train,0.77543,1,0.7381,21,13.4357,1563,1173,126,5.88,1.2468,1.9889,1.15092,0.04545,0.05634,-0.27038,High (≥0.75),P-body enriched
AT2G06210,AT2G06210.1,1,train,0.46338,0,0.5804,40,11.17631,3579,0,715,,,,,0.02376,0.05031,,Low (<0.55),P-body enriched
AT2G06255,AT2G06255.1,0,train,0.19978,0,0.6873,12,14.42308,832,327,275,29.36,3.8663,4.3202,1.17187,0.02527,0.04934,-0.24531,Low (<0.55),Not enriched
AT2G06530,AT2G06530.1,0,val,0.63498,1,0.6774,18,15.77564,1141,675,217,87.11,21.6029,18.4612,0.60625,0.02982,0.05175,-0.25372,Medium (0.55–0.75),Not enriched
AT2G07180,AT2G07180.1,1,test,0.92153,1,0.6718,31,15.68032,1977,1326,262,27.15,17.8378,41.1458,1.34988,0.02581,0.04808,-0.28493,High (≥0.75),P-body enriched
AT2G07771,AT2G07771.2,0,test,0.16004,0,0.5714,10,12.97017,771,768,154,2.34,6.493,5.8696,0.46378,0.04156,0.06364,-0.22633,Low (<0.55),Not enriched
AT2G07773,AT2G07773.1,0,test,0.4575,0,0.561,15,8.47458,1770,819,344,39.56,23.7084,28.8914,1.34294,0.04014,0.05653,-0.29288,Low (<0.55),Not enriched
AT2G07776,AT2G07776.2,0,train,0.10424,0,0.3889,9,10.19253,883,327,18,34.86,15.9581,14.8033,0.85318,0.03401,0.05442,-0.32072,Low (<0.55),Not enriched
AT2G07749,AT2G07749.1,0,train,0.24676,0,0.4982,26,11.04034,2355,738,1383,6.91,4.437,3.09,0.3869,0.04503,0.05098,-0.32395,Low (<0.55),Not enriched
AT2G07777,AT2G07777.1,0,train,0.18872,0,0.5459,16,7.44186,2150,786,1361,30.15,22.6937,26.1801,1.36835,0.04002,0.0591,-0.32079,Low (<0.55),Not enriched
AT2G07671,AT2G07671.1,0,train,0.19499,0,0.5552,4,5.15464,776,255,290,21.18,2.9448,2.7929,0.98689,0.04516,0.05032,-0.26959,Low (<0.55),Not enriched
AT2G07779,AT2G07779.1,0,train,0.13815,0,0.5375,26,17.90634,1452,273,413,17.58,14.2236,13.5647,0.9138,0.03928,0.0448,-0.30737,Low (<0.55),Not enriched
AT2G07743,AT2G07743.1,0,train,0.05194,0,0.28,0,0.0,74,0,50,,,,,0.09589,0.0137,-0.4027,Low (<0.55),Not enriched
AT2G07672,AT2G07672.1,0,train,0.20816,0,0.5905,18,13.63636,1320,477,464,16.35,18.9102,14.9181,0.56669,0.04321,0.05534,-0.28447,Low (<0.55),Not enriched
AT2G07684,AT2G07684.1,0,test,0.06924,0,0.44,2,18.01802,111,108,50,100.0,8.8813,8.8813,0.98887,0.03636,0.02727,-0.25676,Low (<0.55),Not enriched
AT2G07673,AT2G07673.1,0,train,0.1398,0,0.509,14,19.97147,701,318,222,64.15,14.315,15.312,1.1096,0.03,0.06571,-0.22668,Low (<0.55),Not enriched
AT2G07674,AT2G07674.2,0,val,0.20637,0,0.441,9,9.23077,975,972,195,54.01,29.6153,25.3964,0.82355,0.05544,0.03901,-0.39549,Low (<0.55),Not enriched
AT2G07751,AT2G07751.1,0,train,0.06804,0,0.6197,0,0.0,357,354,71,21.19,6.9323,7.4244,1.04406,0.0309,0.0618,-0.21317,Low (<0.55),Not enriched
AT2G07675,AT2G07675.1,0,train,0.07878,0,0.5867,6,15.87302,378,375,75,100.0,6.0997,6.6269,0.98825,0.06366,0.0557,-0.22487,Low (<0.55),Not enriched
AT2G07676,AT2G07676.1,0,val,0.09807,0,0.6479,2,5.60224,357,354,71,0.0,12.0342,12.4068,1.07756,0.03933,0.07303,-0.24202,Low (<0.55),Not enriched
AT2G07768,AT2G07768.1,0,val,0.08504,0,0.4839,5,10.75269,465,462,93,5.84,11.1704,14.6739,1.51825,0.06034,0.05819,-0.26387,Low (<0.55),Not enriched
AT2G07746,AT2G07746.1,0,train,0.05204,0,0.5,0,0.0,72,0,50,,,,,0.04225,0.07042,-0.32083,Low (<0.55),Not enriched
AT2G07748,AT2G07748.1,0,train,0.05148,0,0.5,1,13.51351,74,0,50,,,,,0.06849,0.05479,-0.33108,Low (<0.55),Not enriched
AT2G07669,AT2G07669.1,0,train,0.19085,0,0.5294,3,3.91134,767,327,153,0.0,9.9929,8.7186,0.77037,0.03786,0.06397,-0.31825,Low (<0.55),Not enriched
AT2G07681,AT2G07681.1,0,test,0.49632,0,0.4444,24,10.37165,2314,2208,36,28.53,33.618,47.2809,1.09934,0.03978,0.05837,-0.28068,Low (<0.55),Not enriched
AT2G07772,AT2G07772.1,0,train,0.1247,0,0.5648,4,7.40741,540,537,108,24.02,10.7748,15.4957,1.69805,0.02783,0.04824,-0.33704,Low (<0.55),Not enriched
AT2G07753,AT2G07753.1,0,train,0.05324,0,0.54,1,13.33333,75,0,50,,,,,0.01351,0.02703,-0.28533,Low (<0.55),Not enriched
AT2G07774,AT2G07774.1,0,test,0.17897,0,0.4969,3,5.07614,591,348,163,0.0,13.5989,12.78,0.83417,0.04746,0.04237,-0.25804,Low (<0.55),Not enriched
AT2G07687,AT2G07687.1,0,test,0.29375,0,0.62,5,5.01002,998,795,200,14.34,1.9006,3.7202,2.65596,0.02909,0.07222,-0.25942,Low (<0.55),Not enriched
AT2G07755,AT2G07755.1,0,train,0.05197,0,0.58,0,0.0,73,0,50,,,,,0.05556,0.09722,-0.32192,Low (<0.55),Not enriched
AT2G07792,AT2G07792.1,0,train,0.05022,0,0.58,1,13.33333,75,0,50,,,,,0.04054,0.04054,-0.32533,Low (<0.55),Not enriched
AT2G07689,AT2G07689.1,0,train,0.15529,0,0.4419,6,9.30233,645,642,129,12.15,2.4245,1.6718,0.33033,0.04348,0.0823,-0.29411,Low (<0.55),Not enriched
AT2G07691,AT2G07691.1,0,train,0.12406,0,0.5269,5,8.65052,578,408,167,16.18,10.0372,6.4519,0.40811,0.02426,0.06239,-0.3436,Low (<0.55),Not enriched
AT2G07692,AT2G07692.1,0,train,0.2161,0,0.6108,15,17.87843,839,408,167,8.09,12.3202,12.5352,1.06854,0.02864,0.06802,-0.25566,Low (<0.55),Not enriched
AT2G07695,AT2G07695.1,0,train,0.25277,0,0.533,23,12.11802,1898,873,379,16.49,14.4006,17.2796,1.2688,0.04217,0.05377,-0.31596,Low (<0.55),Not enriched
AT2G07785,AT2G07785.1,0,train,0.19559,0,0.5295,9,9.97783,902,297,491,8.08,4.7358,5.2594,1.23171,0.03774,0.07769,-0.29146,Low (<0.55),Not enriched
AT2G07599,AT2G07599.2,0,test,0.38763,0,0.6154,19,15.42208,1232,1038,52,40.46,20.7005,18.5717,0.81877,0.04143,0.04874,-0.29667,Low (<0.55),Not enriched
AT2G07696,AT2G07696.1,0,train,0.2566,0,0.5862,19,16.11535,1179,444,290,0.0,1.7133,2.9564,2.56766,0.03396,0.06027,-0.28685,Low (<0.55),Not enriched
AT2G07798,AT2G07798.1,0,train,0.25687,0,0.6172,17,11.48649,1480,933,128,8.04,0.0,0.0,0.0,0.03989,0.05477,-0.31932,Low (<0.55),Not enriched
AT2G07698,AT2G07698.1,0,train,0.31923,0,0.5758,36,14.72995,2444,2331,99,19.69,28.4051,51.7559,2.41156,0.04871,0.05321,-0.30532,Low (<0.55),Not enriched
AT2G07667,AT2G07667.1,0,train,0.13186,0,0.542,8,12.17656,657,654,131,5.5,14.3844,17.564,1.20331,0.04268,0.05335,-0.28828,Low (<0.55),Not enriched
AT2G07793,AT2G07793.1,0,train,0.05031,0,0.5,1,11.49425,87,0,50,,,,,0.06977,0.03488,-0.34023,Low (<0.55),Not enriched
AT2G07701,AT2G07701.1,0,test,0.06763,0,0.5156,4,12.46106,321,318,64,63.21,12.0385,12.9857,1.12399,0.01562,0.08125,-0.25981,Low (<0.55),Not enriched
AT2G07702,AT2G07702.1,0,val,0.32845,0,0.5446,16,28.5205,561,456,112,0.0,8.8179,10.5373,1.37108,0.02321,0.05536,-0.23654,Low (<0.55),Not enriched
AT2G07705,AT2G07705.1,0,train,0.0727,0,0.6,5,24.87562,201,198,50,0.0,14.4582,13.8202,0.97371,0.04,0.06,-0.24776,Low (<0.55),Not enriched
AT2G07706,AT2G07706.1,0,train,0.26342,0,0.5568,26,10.32566,2518,1512,950,46.03,30.3615,46.1071,1.25311,0.04013,0.05522,-0.32677,Low (<0.55),Not enriched
AT2G07794,AT2G07794.1,0,train,0.052,0,0.5,0,0.0,81,0,50,,,,,0.05,0.1375,-0.20741,Low (<0.55),Not enriched
AT2G07707,AT2G07707.1,0,train,0.07695,0,0.6105,5,10.48218,477,474,95,20.25,17.1196,16.3862,0.69758,0.02101,0.07143,-0.24214,Low (<0.55),Not enriched
AT2G07708,AT2G07708.1,0,train,0.15224,0,0.5938,16,12.21374,1310,423,384,23.4,12.7487,13.285,1.02806,0.04049,0.06646,-0.3113,Low (<0.55),Not enriched
AT2G07713,AT2G07713.1,0,val,0.08168,0,0.5205,4,10.84011,369,366,73,3.28,14.6896,14.1653,0.90455,0.0625,0.05978,-0.26883,Low (<0.55),Not enriched
AT2G07714,AT2G07714.1,0,test,0.14629,0,0.5339,2,3.38409,591,588,118,0.0,14.4418,10.5689,0.52883,0.02373,0.06102,-0.26193,Low (<0.55),Not enriched
