geneID,transcript_id,class,condition,bioemu_tier,bioemu_status,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,n_conformations,n_residues,pass_rate,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source,error
AT3G27027,AT3G27027.1,0,depleted,3,completed,,0.5187,0.693,2,25,98.0,69.0,0.98,1.9597,0.8097,4.7186,2.0247,2.0452,14.7525,0.4372,0.0296,8.4058,28.9267,39.6361,bioemu,
AT3G27270,AT3G27270.2,0,depleted,2,completed,,0.33,0.7105,6,23,45.0,272.0,0.9,3.6655,4.1253,27.221,2.9368,9.0057,24.4544,1.718,0.0703,9.2868,31.3659,27.6282,bioemu,
AT3G27310,AT3G27310.1,1,NS,3,completed,,0.4994,0.9568,4,68,71.0,251.0,0.71,10.708,8.7105,43.1858,11.9786,20.648,28.9706,2.7215,0.0939,7.5618,26.5444,42.0195,bioemu,
AT3G27460,AT3G27460.4,0,depleted,3,completed,,0.5173,0.6755,9,36,80.0,272.0,0.8,17.2297,7.4747,39.2272,18.5838,15.3269,27.3326,4.2506,0.1555,8.6176,27.893,34.5147,bioemu,
AT3G28370,AT3G28370.5,0,depleted,3,completed,,0.4191,0.6369,7,41,42.0,295.0,0.42,19.2082,9.3039,51.776,14.6706,36.9699,53.6492,4.818,0.0898,7.5458,29.7782,122.6065,bioemu,
AT3G28550,AT3G28550.1,0,depleted,3,completed,,0.9111,0.9877,4,993,100.0,1024.0,1.0,68.351,20.1775,127.4831,121.5119,72.4475,85.4766,13.2052,0.1545,6.1484,20.0457,89.6612,bioemu,
AT3G28860,AT3G28860.1,1,HS,1,completed,,0.2045,0.8584,3,23,52.0,1252.0,0.52,3.5731,4.1833,31.2576,6.8232,3.8168,40.3097,0.8109,0.0201,9.9393,30.6075,16.3089,bioemu,
AT3G28920,AT3G28920.1,1,HS,3,completed,,0.8189,0.9874,3,197,5.0,312.0,0.05,27.6389,8.7621,54.187,30.8361,38.9434,44.1263,3.8526,0.0873,6.1731,21.4513,78.4241,bioemu,
AT3G29633,AT3G29633.1,0,depleted,3,completed,,0.9699,0.9743,1,31,94.0,31.0,0.94,7.6666,1.9103,12.4616,7.6666,7.6666,18.8813,3.9756,0.2106,5.2258,19.8693,144.5153,bioemu,
AT3G32930,AT3G32930.1,1,HS,1,completed,,0.2226,0.3916,1,2,39.0,249.0,0.39,23.544,7.8015,53.0166,35.1816,17.3825,43.0644,10.2924,0.239,7.2932,25.2524,93.5939,bioemu,
AT3G42170,AT3G42170.1,1,HS,2,completed,,0.2743,0.9363,4,65,14.0,696.0,0.28,17.7902,11.5373,62.5376,46.9791,13.4681,41.2375,3.2182,0.078,8.2989,27.5067,30.7032,bioemu,
AT3G42790,AT3G42790.1,1,HS,3,completed,,0.4806,0.9403,3,78,39.0,250.0,0.39,14.624,4.7988,29.5354,13.243,16.9857,30.2031,4.1746,0.1382,7.816,25.7409,45.8537,bioemu,
AT3G43240,AT3G43240.1,1,both,2,completed,,0.3051,0.9449,8,97,23.0,747.0,0.46,21.9649,8.2894,47.3296,20.294,29.2628,44.2405,7.2177,0.1631,8.3909,26.0875,32.9253,bioemu,
AT3G43270,AT3G43270.1,1,HS,1,completed,,0.2248,0.5587,6,14,80.0,527.0,0.8,5.764,5.316,42.8048,17.162,4.242,25.4893,1.559,0.0612,10.1518,29.6008,15.4923,bioemu,
AT3G43850,AT3G43850.1,0,depleted,3,completed,,0.5775,0.9568,6,99,21.0,270.0,0.21,34.5991,6.0905,55.2652,40.3038,34.1866,51.9082,13.7129,0.2642,5.3111,21.256,125.4061,bioemu,
AT3G43960,AT3G43960.1,0,depleted,1,completed,,0.2579,0.542,8,12,89.0,376.0,0.89,4.9038,4.4312,26.4633,9.0742,9.4037,27.4695,1.2067,0.0439,9.5957,28.7787,25.2188,bioemu,
AT3G44260,AT3G44260.1,0,depleted,1,completed,,0.151,0.3285,1,2,89.0,280.0,0.89,1.8716,2.8482,24.825,4.1645,1.7389,18.4074,0.3545,0.0193,9.5643,28.3899,15.2068,bioemu,
AT3G44320,AT3G44320.1,0,depleted,2,completed,,0.2514,0.6858,3,23,47.0,346.0,0.94,4.2097,4.9396,35.3778,9.246,6.2672,23.1229,1.0633,0.046,9.6821,28.5059,19.4186,bioemu,
AT3G44326,AT3G44326.1,0,depleted,2,completed,,0.3012,0.8638,2,67,41.0,363.0,0.82,8.7911,5.3902,41.7996,14.2129,12.0077,32.63,1.8782,0.0576,8.8871,29.192,36.8584,bioemu,
AT3G44370,AT3G44370.1,0,depleted,1,completed,,0.238,0.8101,2,23,35.0,566.0,0.35,17.175,8.3759,40.1885,35.0786,20.3836,36.5645,4.9773,0.1361,8.5124,28.6731,29.6834,bioemu,
AT3G44620,AT3G44620.2,1,HS,1,completed,,0.2012,0.3529,1,2,24.0,262.0,0.24,18.9266,8.7869,50.7128,32.5144,15.3947,37.9358,6.873,0.1812,8.0229,25.7815,69.025,bioemu,
AT3G44680,AT3G44680.1,0,depleted,2,completed,,0.2492,0.9528,1,50,40.0,426.0,0.8,8.1364,7.8154,45.3392,5.9899,26.7982,22.6296,1.6254,0.0718,9.8263,29.0491,15.1062,bioemu,
AT3G44720,AT3G44720.1,1,both,1,completed,,0.1705,0.3782,2,5,40.0,424.0,0.4,20.0013,9.7962,58.0339,39.149,17.7876,32.3828,8.9395,0.2761,9.2783,27.6061,31.0795,bioemu,
AT3G45020,AT3G45020.2,0,depleted,2,completed,,0.2682,0.6163,1,15,32.0,133.0,0.64,3.8683,3.2586,17.8274,2.9064,5.6139,14.729,0.5948,0.0404,9.1579,27.7282,20.4977,bioemu,
AT3G45640,AT3G45640.1,1,HS,1,completed,,0.185,0.4645,1,9,88.0,370.0,0.88,1.4415,1.7755,18.2796,3.5526,1.1054,21.885,0.3076,0.0141,9.1081,27.9597,16.2667,bioemu,
AT3G46040,AT3G46040.1,1,HS,1,completed,,0.1581,0.2929,0,0,97.0,130.0,0.97,1.2575,1.2488,10.5559,1.4504,1.0808,14.3752,0.171,0.0119,9.4462,27.6195,19.9754,bioemu,
AT3G46090,AT3G46090.1,0,depleted,1,completed,,0.1937,0.3444,0,0,51.0,168.0,0.51,20.5692,5.9411,37.9597,20.9178,26.4793,35.099,9.5189,0.2712,6.8571,25.3811,92.1486,bioemu,
AT3G46100,AT3G46100.1,1,NS,1,completed,,0.1564,0.4119,0,0,45.0,486.0,0.45,12.9738,9.3027,60.3999,36.0555,12.5291,36.1445,3.9986,0.1106,8.7243,27.4728,33.78,bioemu,
AT3G46510,AT3G46510.1,1,HS,2,completed,,0.2974,0.9822,7,49,34.0,660.0,0.68,17.707,6.1684,42.0592,19.8818,25.0547,38.2521,3.5648,0.0932,9.3333,29.9405,27.8597,bioemu,
AT3G46540,AT3G46540.1,1,NS,3,completed,,0.4997,0.9899,2,126,21.0,307.0,0.21,26.5359,10.3731,62.6905,28.6344,38.2282,40.3639,6.9501,0.1722,6.899,24.5613,66.6894,bioemu,
AT3G46560,AT3G46560.1,0,depleted,2,completed,,0.2559,0.4684,2,8,50.0,93.0,1.0,3.138,1.7501,9.1915,3.2993,2.7865,19.4505,0.8558,0.044,7.6129,29.684,51.1196,bioemu,
AT3G46870,AT3G46870.2,0,depleted,1,completed,,0.1702,0.3853,1,1,24.0,269.0,0.24,17.6816,10.2577,59.3465,35.45,16.5707,36.4478,7.0721,0.194,7.8736,26.4513,62.0582,bioemu,
AT3G47120,AT3G47120.1,0,depleted,3,completed,,0.7465,0.9989,2,242,26.0,352.0,0.26,34.5571,10.3909,69.9639,31.4601,49.2094,52.0156,11.653,0.224,6.9659,24.482,96.5904,bioemu,
AT3G47620,AT3G47620.1,1,NS,3,completed,,0.818,0.9983,7,174,1.0,489.0,0.01,0.0,0.0,0.0,0.0,0.0,62.6184,0.0,0.0,5.6933,21.3303,100.7639,bioemu,
AT3G47675,AT3G47675.1,0,depleted,3,completed,,0.315,0.599,3,24,85.0,96.0,0.85,8.2705,3.5007,20.305,7.0207,9.6241,24.6161,2.2573,0.0917,8.0625,32.1255,79.3188,bioemu,
AT3G47820,AT3G47820.1,1,HS,3,completed,,0.4321,0.9549,7,104,42.0,531.0,0.42,18.3177,6.6861,50.7145,26.6731,23.276,34.7133,5.6232,0.162,8.7684,28.1927,28.5172,bioemu,
AT3G47836,AT3G47836.1,0,depleted,3,completed,,0.575,0.7122,2,35,90.0,64.0,0.9,7.1863,2.3817,15.9749,7.2366,6.5906,15.4302,1.7061,0.1106,7.5625,29.7233,46.7493,bioemu,
AT3G47980,AT3G47980.1,0,depleted,1,completed,,0.2217,0.4846,1,8,63.0,252.0,0.63,18.847,6.2766,42.299,24.555,16.3536,29.6434,4.984,0.1681,8.0714,27.2482,43.8193,bioemu,
AT3G48030,AT3G48030.1,0,depleted,2,completed,,0.2653,0.6087,7,14,25.0,349.0,0.5,15.8319,6.0571,36.9458,14.5426,20.4342,37.6218,4.7171,0.1254,8.4986,28.4499,50.9639,bioemu,
AT3G48330,AT3G48330.4,1,HS,1,completed,,0.174,0.4147,2,2,54.0,283.0,0.54,13.7364,7.3881,41.7074,27.35,11.9865,26.5026,5.7226,0.2159,9.3569,28.0502,31.189,bioemu,
AT3G48520,AT3G48520.1,0,depleted,1,completed,,0.2004,0.6409,5,15,95.0,506.0,0.95,2.4843,2.6976,20.7615,8.4328,1.9979,25.2901,0.7339,0.029,9.4862,30.2216,15.8841,bioemu,
AT3G48720,AT3G48720.1,1,HS,1,completed,,0.1521,0.349,0,0,100.0,430.0,1.0,0.7118,0.5671,7.1855,1.0269,0.7586,22.0412,0.1334,0.0061,9.7953,28.823,14.1976,bioemu,
AT3G48930,AT3G48930.1,1,HS,2,completed,,0.2289,0.5344,2,11,43.0,160.0,0.86,5.2411,3.7835,19.7591,7.9362,4.716,19.8915,1.5048,0.0757,8.5625,24.9872,31.076,bioemu,
AT3G49100,AT3G49100.2,1,HS,2,completed,,0.3504,0.839,1,28,47.0,103.0,0.94,4.8626,3.3496,20.5013,3.6766,6.0942,15.6481,1.5383,0.0983,7.7864,26.6549,29.8743,bioemu,
AT3G49550,AT3G49550.1,0,depleted,3,completed,,0.3609,0.7746,1,56,69.0,147.0,0.69,13.9114,5.4218,30.5978,13.616,18.3681,25.781,6.4268,0.2493,7.6871,26.5331,56.8189,bioemu,
AT3G49850,AT3G49850.2,0,depleted,3,completed,,0.4909,0.8523,8,51,18.0,295.0,0.18,28.2434,6.8258,48.3787,29.4975,35.7607,43.2117,7.5053,0.1737,7.1254,26.121,79.541,bioemu,
AT3G49910,AT3G49910.1,1,HS,3,completed,,0.6297,0.89,5,55,90.0,146.0,0.9,4.5354,4.2914,22.546,4.8721,6.3023,19.01,1.359,0.0715,8.4658,28.4952,31.1042,bioemu,
AT3G49990,AT3G49990.1,1,HS,3,completed,,0.7377,0.9741,4,317,19.0,502.0,0.19,45.5971,6.2152,61.5979,49.2533,49.175,63.1466,15.2783,0.2419,5.8367,22.935,99.8174,bioemu,
AT3G50440,AT3G50440.1,1,NS,1,completed,,0.1799,0.5041,1,15,98.0,275.0,0.98,1.4427,1.5311,11.9516,3.0169,1.253,19.077,0.4167,0.0218,9.8909,29.3269,16.6302,bioemu,
AT3G50920,AT3G50920.1,0,depleted,1,completed,,0.2816,0.4911,4,8,56.0,279.0,0.56,18.4203,8.5905,52.934,32.1702,17.7922,30.3527,8.0271,0.2645,8.1147,27.5773,41.4954,bioemu,
AT3G50930,AT3G50930.1,1,HS,2,completed,,0.2734,0.8476,2,75,26.0,576.0,0.52,10.2722,9.1765,59.591,31.4006,22.422,43.0951,2.7794,0.0645,8.2778,27.8776,40.5176,bioemu,
AT3G50970,AT3G50970.1,1,both,3,completed,,0.993,0.9986,1,193,21.0,193.0,0.21,31.8019,4.3697,49.9531,35.0303,32.1589,53.1008,16.2982,0.3069,5.6995,20.9455,183.5924,bioemu,
AT3G51420,AT3G51420.1,1,HS,1,completed,,0.1919,0.5387,4,15,100.0,370.0,1.0,1.9828,2.1596,18.1098,5.3656,1.5765,21.41,0.5674,0.0265,10.6541,30.4026,15.5683,bioemu,
AT3G51660,AT3G51660.1,1,both,1,completed,,0.133,0.1721,0,0,98.0,112.0,0.98,2.2765,2.2356,14.127,1.7247,2.9535,14.0967,0.3587,0.0254,8.625,26.5616,22.2961,bioemu,
AT3G51860,AT3G51860.2,0,depleted,2,completed,,0.2755,0.729,4,46,23.0,468.0,0.46,5.03,6.2342,42.8498,12.4112,13.0591,24.9857,0.9741,0.039,9.7094,30.9315,16.7628,bioemu,
AT3G51970,AT3G51970.1,0,depleted,2,completed,,0.2955,0.6978,4,24,48.0,345.0,0.96,1.0256,0.9227,5.2234,0.694,1.525,21.8151,0.1956,0.009,9.1478,30.7466,17.3342,bioemu,
AT3G52040,AT3G52040.1,1,NS,3,completed,,0.9357,0.9614,1,90,84.0,90.0,0.84,16.3011,4.21,31.6527,15.714,16.2056,25.3331,5.2705,0.208,6.1111,23.8787,89.6074,bioemu,
AT3G52070,AT3G52070.1,0,depleted,3,completed,,0.5214,0.6851,4,30,85.0,114.0,0.85,13.3292,5.2176,33.4296,17.6568,9.1018,22.9429,3.5783,0.156,6.807,27.0619,58.0233,bioemu,
AT3G52100,AT3G52100.1,1,HS,3,completed,,0.4645,0.9917,6,246,3.0,696.0,0.03,28.4932,11.5561,59.9074,52.4092,25.1209,61.0052,9.6905,0.1588,6.9138,23.5158,67.1946,bioemu,
AT3G52130,AT3G52130.1,0,depleted,1,completed,,0.2157,0.3801,0,0,41.0,124.0,0.41,12.2653,4.1784,28.7314,15.5482,10.0931,17.085,4.6659,0.2731,8.6935,30.3554,29.5814,bioemu,
AT3G52190,AT3G52190.1,0,depleted,2,completed,,0.2739,0.897,4,48,46.0,398.0,0.92,6.3176,6.0253,36.4094,5.1055,19.256,29.7392,2.2702,0.0763,9.8643,28.2961,27.9244,bioemu,
AT3G52430,AT3G52430.1,1,NS,1,completed,,0.1547,0.2953,0,0,82.0,541.0,0.82,9.8302,3.6881,32.7954,10.0221,12.4559,34.7582,2.7864,0.0802,9.1165,29.0079,28.0626,bioemu,
AT3G52500,AT3G52500.1,1,HS,1,completed,,0.2388,0.7534,3,27,72.0,469.0,0.72,5.9162,5.8331,40.9211,20.2097,4.1028,24.1904,1.3878,0.0574,9.6759,27.822,15.6792,bioemu,
AT3G52561,AT3G52561.1,0,depleted,3,completed,,0.6111,0.9589,1,62,70.0,99.0,0.7,16.5732,4.2688,29.1758,18.0121,15.1595,26.3888,8.0129,0.3036,7.2121,24.102,88.3924,bioemu,
AT3G52580,AT3G52580.1,1,HS,3,completed,,0.5202,0.938,3,53,86.0,150.0,0.86,4.718,3.2141,17.4851,5.0991,5.3032,20.1315,1.1877,0.059,9.48,27.7657,33.9523,bioemu,
AT3G52590,AT3G52590.1,1,HS,1,completed,,0.2433,0.4007,2,1,90.0,128.0,0.9,5.7995,1.3797,9.8002,5.2278,6.4498,24.3969,2.6048,0.1068,8.6562,27.8262,58.4343,bioemu,
AT3G52720,AT3G52720.4,1,both,2,completed,,0.3275,0.949,4,43,41.0,284.0,0.82,4.6233,4.5471,31.0815,9.9209,5.0786,21.7887,1.246,0.0572,9.9014,28.5364,21.0066,bioemu,
AT3G52920,AT3G52920.1,1,NS,3,completed,,0.8906,0.9856,1,180,75.0,180.0,0.75,22.4065,7.333,44.7047,30.5936,23.4474,59.2247,11.6803,0.1972,7.2556,30.058,244.8741,bioemu,
AT3G53020,AT3G53020.1,1,HS,3,completed,,0.5295,0.9417,2,79,65.0,163.0,0.65,13.5625,4.6428,31.9929,13.6295,15.5734,45.2518,6.4216,0.1419,7.3374,26.8422,157.8678,bioemu,
AT3G53040,AT3G53040.1,0,depleted,3,completed,,0.9847,0.9984,1,479,9.0,479.0,0.09,45.1539,12.0866,84.544,68.4233,56.6837,75.9123,15.9169,0.2097,7.3695,28.4807,151.1815,bioemu,
AT3G53120,AT3G53120.1,1,both,2,completed,,0.3561,0.9267,1,50,39.0,217.0,0.78,12.8029,8.018,45.8075,24.3251,10.7654,50.2915,3.3695,0.067,7.3917,28.6728,146.4666,bioemu,
AT3G53220,AT3G53220.1,0,depleted,2,completed,,0.3026,0.7457,1,31,45.0,126.0,0.9,4.4495,2.7265,15.731,5.7915,3.2022,13.8628,0.7704,0.0556,9.127,28.8218,19.1663,bioemu,
AT3G53480,AT3G53480.1,0,depleted,1,completed,,0.2221,0.9282,5,71,81.0,1450.0,0.81,3.5341,3.2356,22.961,18.8854,2.1818,38.9175,1.1055,0.0284,9.4703,29.5379,13.126,bioemu,
AT3G53490,AT3G53490.1,0,depleted,2,completed,,0.3436,0.6291,5,17,37.0,225.0,0.74,14.4616,6.3328,36.1908,16.1233,20.5323,35.8838,5.2506,0.1463,7.8133,26.0127,71.9158,bioemu,
AT3G53560,AT3G53560.2,1,NS,1,completed,,0.2241,0.5233,6,9,27.0,388.0,0.27,24.6194,10.5879,45.181,39.407,21.4386,34.1197,10.1431,0.2973,7.8144,27.715,37.704,bioemu,
AT3G54230,AT3G54230.2,1,HS,3,completed,,0.7694,0.9992,12,389,100.0,1008.0,1.0,81.655,17.9629,128.9958,117.4341,82.4915,103.2512,10.1447,0.0983,6.0139,21.5907,132.9046,bioemu,
AT3G54400,AT3G54400.1,1,both,1,completed,,0.155,0.278,0,0,43.0,425.0,0.43,9.1193,5.7681,27.4424,19.9527,6.8401,24.7044,4.0536,0.1641,9.92,28.7121,18.0455,bioemu,
AT3G54470,AT3G54470.1,1,HS,1,completed,,0.1687,0.4133,1,5,96.0,476.0,0.96,6.534,1.8241,12.5017,7.0374,6.4875,31.8597,2.0032,0.0629,9.8319,29.6062,26.797,bioemu,
AT3G54540,AT3G54540.1,1,HS,3,completed,,0.4376,0.998,4,136,8.0,723.0,0.08,11.0447,9.5805,55.012,36.3558,7.6637,36.8532,2.745,0.0745,8.2988,26.8306,23.606,bioemu,
AT3G54560,AT3G54560.1,1,NS,2,completed,,0.3601,0.7878,1,36,39.0,136.0,0.78,4.8375,3.1544,19.7525,6.3375,4.4183,30.4928,1.584,0.0519,7.4853,26.3874,85.9143,bioemu,
AT3G54580,AT3G54580.1,0,depleted,3,completed,,0.9674,0.9986,1,945,100.0,957.0,1.0,78.1612,22.7454,123.3845,111.197,109.8305,96.5644,14.553,0.1507,5.5904,19.1926,122.4425,bioemu,
AT3G54590,AT3G54590.3,0,depleted,3,completed,,0.9248,0.9902,3,716,100.0,743.0,1.0,61.348,12.8089,102.0577,82.9889,85.2876,76.9809,17.3416,0.2253,7.5559,23.3574,100.2275,bioemu,
AT3G54600,AT3G54600.1,1,NS,1,completed,,0.1465,0.2444,0,0,89.0,399.0,0.89,4.3055,1.3004,10.846,5.2877,4.2544,21.4776,1.7822,0.083,10.4812,30.4212,14.5281,bioemu,
AT3G54900,AT3G54900.1,1,HS,1,completed,,0.1436,0.2361,0,0,79.0,173.0,0.79,16.1943,5.947,38.0168,23.6642,11.9934,29.7002,7.3456,0.2473,7.6532,25.6706,64.0741,bioemu,
AT3G54940,AT3G54940.2,0,depleted,1,completed,,0.2174,0.5378,1,13,88.0,367.0,0.88,3.8885,3.7478,24.7493,11.2923,3.0482,23.0148,0.9158,0.0398,10.1744,29.6058,18.1366,bioemu,
AT3G55005,AT3G55005.1,1,HS,3,completed,,0.5695,0.9925,3,112,34.0,257.0,0.34,27.0094,10.5894,58.9112,27.0646,43.215,39.5623,8.6368,0.2183,7.4397,27.4501,76.5316,bioemu,
AT3G55010,AT3G55010.2,1,NS,1,completed,,0.2016,0.6087,3,23,58.0,389.0,0.58,18.5545,8.1509,51.1592,35.3219,16.6303,29.9641,6.5467,0.2185,9.1774,27.2968,29.0044,bioemu,
AT3G55120,AT3G55120.1,0,depleted,2,completed,,0.2583,0.7012,3,24,47.0,246.0,0.94,3.16,3.3102,20.6539,4.3962,4.8504,20.1126,0.7873,0.0391,9.4797,28.9909,20.6639,bioemu,
AT3G55250,AT3G55250.1,1,HS,1,completed,,0.2491,0.5362,3,12,55.0,277.0,0.55,12.8199,7.437,39.7801,25.9806,13.5561,25.6089,5.2552,0.2052,8.3249,28.0804,29.7516,bioemu,
AT3G55280,AT3G55280.1,1,HS,2,completed,,0.3275,0.7928,1,42,42.0,154.0,0.84,12.205,5.4308,36.8534,17.5779,9.7093,44.7584,7.9394,0.1774,7.5844,25.4889,163.4702,bioemu,
AT3G55330,AT3G55330.1,1,HS,1,completed,,0.1795,0.3137,0,0,45.0,230.0,0.45,16.2851,6.8278,43.9645,26.2809,12.378,34.295,6.7911,0.198,7.8348,24.9693,64.2604,bioemu,
AT3G55610,AT3G55610.1,1,HS,1,completed,,0.1594,0.2918,0,0,79.0,726.0,0.79,7.7954,3.4272,24.0375,10.7113,6.8845,38.1792,2.5284,0.0662,9.8017,29.4563,25.2306,bioemu,
AT3G55970,AT3G55970.1,1,HS,2,completed,,0.2412,0.6363,3,23,47.0,363.0,0.94,1.3024,1.5967,12.8806,3.4101,2.2461,20.1542,0.2465,0.0122,9.6804,29.0919,14.0616,bioemu,
AT3G56020,AT3G56020.1,0,depleted,1,not_run,,0.0,0.0,0,0,,25.0,,,,,,,,,,,,,af2_not_found,
AT3G56070,AT3G56070.1,0,depleted,2,completed,,0.2578,0.5539,3,11,48.0,176.0,0.96,1.2301,1.1069,8.5547,1.1848,1.3044,14.8356,0.1283,0.0086,10.1477,28.2994,15.7148,bioemu,
AT3G56210,AT3G56210.5,0,depleted,1,completed,,0.2284,0.6063,3,16,93.0,193.0,0.93,7.9077,5.3637,31.8195,14.1107,6.3902,33.0577,3.4804,0.1053,8.6839,29.9036,71.1537,bioemu,
AT3G56240,AT3G56240.1,1,both,3,completed,,0.6625,0.9792,1,81,38.0,121.0,0.38,12.3814,4.7323,26.0215,9.7867,16.1857,18.0946,5.0394,0.2785,8.1157,25.0167,34.0032,bioemu,
AT3G56460,AT3G56460.1,1,HS,2,completed,,0.2158,0.7793,1,37,48.0,348.0,0.96,1.098,1.3924,14.9488,1.2875,2.1917,20.8711,0.2969,0.0142,10.1322,29.5895,15.7298,bioemu,
AT3G56490,AT3G56490.1,0,depleted,1,completed,,0.1787,0.3256,0,0,83.0,147.0,0.83,6.3365,4.2049,26.5645,9.0749,5.4091,17.4695,2.7624,0.1581,8.449,26.6326,26.0888,bioemu,
AT3G56740,AT3G56740.1,0,depleted,3,completed,,0.3868,0.907,5,71,73.0,293.0,0.73,12.2261,6.6531,31.7926,8.7579,23.9376,32.236,6.4118,0.1989,8.8464,28.8698,44.5682,bioemu,
AT3G56820,AT3G56820.1,0,depleted,2,completed,,0.3087,0.7611,2,43,43.0,220.0,0.86,13.5911,4.0843,32.2984,17.0606,12.1437,30.0579,5.636,0.1875,8.7545,27.1444,51.6067,bioemu,
AT3G57050,AT3G57050.1,1,HS,1,completed,,0.191,0.3719,0,0,55.0,464.0,0.55,14.656,9.1226,53.8376,34.9039,12.3271,32.5913,4.2866,0.1315,9.0302,27.5543,28.767,bioemu,
AT3G57090,AT3G57090.2,0,depleted,1,completed,,0.1454,0.1918,0,0,79.0,170.0,0.79,11.0909,4.3754,25.9168,11.6266,13.3845,20.6533,2.1811,0.1056,8.8941,29.6739,31.531,bioemu,
AT3G57870,AT3G57870.1,1,HS,2,completed,,0.2583,0.5744,2,26,46.0,160.0,0.92,1.4389,1.1181,8.1931,1.5431,1.9134,16.3061,0.1939,0.0119,9.3,28.4453,20.8827,bioemu,
AT3G58000,AT3G58000.1,0,depleted,3,completed,,0.453,0.7415,6,46,59.0,175.0,0.59,27.9945,5.6438,46.7809,31.155,28.6761,42.7778,9.1833,0.2147,5.2343,20.6906,131.4043,bioemu,
AT3G58600,AT3G58600.1,1,HS,3,completed,,0.5567,0.9953,4,119,23.0,302.0,0.23,25.2097,13.0471,62.6026,28.8086,42.7149,42.2839,7.3079,0.1728,7.1589,24.6033,74.3965,bioemu,
AT3G58720,AT3G58720.3,0,depleted,3,completed,,0.7125,0.9812,5,169,17.0,317.0,0.17,33.685,9.0242,67.5041,39.9102,42.7292,47.2784,9.0627,0.1917,6.1451,22.4518,88.6087,bioemu,
AT3G58990,AT3G58990.1,1,NS,1,completed,,0.1522,0.2204,0,0,27.0,253.0,0.27,17.7378,8.8401,46.6068,32.8905,15.3422,32.0909,8.0739,0.2516,8.8142,26.6763,51.1509,bioemu,
AT3G59340,AT3G59340.2,0,depleted,2,completed,,0.3338,0.9698,2,40,48.0,360.0,0.96,4.5192,4.0377,22.7637,8.8184,8.4655,27.6264,1.0944,0.0396,9.4056,31.2392,26.6413,bioemu,
AT3G59400,AT3G59400.1,1,both,2,completed,,0.256,0.7333,2,28,16.0,265.0,0.32,17.9737,9.3703,56.4409,33.1785,16.1744,36.5444,6.7826,0.1856,7.0717,24.4764,63.3294,bioemu,
AT3G59540,AT3G59540.1,1,HS,1,completed,,0.2488,0.3013,0,0,100.0,69.0,1.0,0.9545,0.587,4.3146,0.9639,0.8303,11.0072,0.1286,0.0117,8.6957,27.2849,22.0654,bioemu,
AT3G59600,AT3G59600.1,1,NS,1,completed,,0.1371,0.1695,0,0,94.0,146.0,0.94,1.5557,1.346,8.6812,1.4197,1.4829,15.171,0.2065,0.0136,9.2329,27.2556,19.8101,bioemu,
AT3G59840,AT3G59840.1,1,HS,3,completed,,0.5431,0.9107,2,51,41.0,97.0,0.41,14.2298,4.4831,30.1887,15.2398,12.9835,24.4298,7.3034,0.299,5.3814,19.4591,77.3177,bioemu,
AT3G59870,AT3G59870.1,1,both,3,completed,,0.3673,0.7671,3,81,36.0,288.0,0.36,24.6036,12.9987,67.0423,47.3616,14.1632,37.971,7.2865,0.1919,7.6319,25.1371,62.9103,bioemu,
AT3G60210,AT3G60210.1,1,NS,1,completed,,0.1402,0.2038,0,0,75.0,138.0,0.75,11.9944,6.9754,41.4782,16.5115,8.2099,32.2308,6.4319,0.1996,7.913,25.5308,94.5958,bioemu,
AT3G60250,AT3G60250.1,1,HS,3,completed,,0.3791,0.9419,1,88,49.0,276.0,0.49,17.4928,7.6013,44.2136,28.1625,14.7016,28.2195,5.2292,0.1853,7.5942,24.8407,36.2577,bioemu,
AT3G60370,AT3G60370.2,1,HS,1,completed,,0.223,0.4449,1,5,50.0,271.0,0.5,17.7079,8.9,47.04,30.727,12.8267,37.4939,8.4885,0.2264,8.7454,27.4671,65.187,bioemu,
AT3G60450,AT3G60450.2,1,both,1,completed,,0.2228,0.4937,5,6,73.0,306.0,0.73,11.1342,8.967,57.8858,23.8011,10.8357,25.8334,4.0072,0.1551,8.902,27.4131,27.4064,bioemu,
AT3G60910,AT3G60910.1,1,HS,1,completed,,0.1664,0.2992,1,2,79.0,252.0,0.79,3.4463,4.1281,27.5955,4.8718,6.4571,18.5555,0.6965,0.0375,8.7381,27.2644,17.1693,bioemu,
AT3G61140,AT3G61140.1,1,HS,1,completed,,0.2035,0.8237,1,31,87.0,441.0,0.87,6.2062,6.4066,46.0254,13.4617,12.8316,32.4649,1.8486,0.0569,9.0431,30.0788,30.033,bioemu,
AT3G61190,AT3G61190.2,0,depleted,1,completed,,0.1682,0.278,0,0,78.0,192.0,0.78,8.4698,6.3965,32.5837,6.5473,16.4885,23.1637,3.1114,0.1343,8.4479,26.3521,35.1175,bioemu,
AT3G61370,AT3G61370.2,1,NS,3,completed,,0.9815,0.9921,1,127,56.0,127.0,0.56,20.6894,7.7124,48.3294,21.4682,22.736,38.7595,8.8763,0.229,5.5433,22.5469,148.6491,bioemu,
AT3G61710,AT3G61710.1,1,HS,3,completed,,0.3884,0.9862,6,110,18.0,517.0,0.18,23.8195,10.3022,56.4357,38.519,22.8737,59.593,9.3192,0.1564,7.2418,25.5219,86.3196,bioemu,
