geneID,transcript_id,class,condition,qc_fail,mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,bioemu_tier,bioemu_status,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,pass_rate,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,isoform_source,event_type,cluster_id,split,n_residues,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source
AT5G55160,AT5G55160.2,1,HS,False,691,0.256150506512301,0.3371924746743849,0.2228654124457308,0.1837916063675832,0.5933429811866859,0.406657018813314,0.0840579710144927,0.0797101449275362,0.0608695652173913,0.0304347826086956,0.0521739130434782,0.1159420289855072,0.0855072463768115,0.0840579710144927,0.0739130434782608,0.0594202898550724,0.0478260869565217,0.0420289855072463,0.0463768115942029,0.0826086956521739,0.0275362318840579,0.0275362318840579,153,187,348,0.2214182344428364,0.2706222865412446,0.5036179450072359,0.6845,7,10.130246020260492,3,4.341534008683069,-175.4,-0.25383502170767,0.6194,10.0,14.47178002894356,0,0,2.0,completed,6.3276,3.837,20.1296,7.5862,5.9415,0.46,12.93,0.3268,0.685,1.0,15.0,rmats_SE_overlap,SE,455.0,train,116.0,16.2522,1.3012,0.0801,7.931,25.9193,28.6138,bioemu
AT5G55370,AT5G55370.1,0,depleted,False,1065,0.2244131455399061,0.3549295774647887,0.184037558685446,0.2366197183098591,0.5793427230046948,0.4206572769953051,0.0742481203007518,0.0639097744360902,0.0404135338345864,0.0451127819548872,0.0498120300751879,0.1334586466165413,0.0686090225563909,0.1033834586466165,0.0451127819548872,0.0620300751879699,0.0385338345864661,0.0385338345864661,0.0554511278195488,0.0958646616541353,0.0357142857142857,0.0498120300751879,17,16,1029,0.0159624413145539,0.0150234741784037,0.9661971830985916,0.6875,10,9.389671361502348,5,4.694835680751174,-232.94,-0.2187230046948357,0.5577,15.0,14.084507042253522,0,0,1.0,not_run,,,,,,,7.87,0.2698,0.6529,2.0,21.0,canonical_fallback,,1259.0,train,343.0,21.13320068036436,0.0,0.0,4.626822157434402,154.96209912536443,8.19533527696793,af2_static
AT5G55670,AT5G55670.1,1,HS,False,3055,0.2824877250409165,0.2713584288052373,0.2962356792144026,0.1499181669394435,0.5538461538461539,0.4461538461538462,0.087426326129666,0.0740013097576948,0.0867714472822527,0.0343811394891945,0.0478061558611656,0.0838244924688932,0.0893909626719057,0.0504256712508186,0.0992141453831041,0.0658153241650294,0.0949574328749181,0.0360183366077275,0.0481335952848723,0.047478716437459,0.0252128356254093,0.0291421087098886,261,661,2130,0.0854337152209492,0.2163666121112929,0.6972176759410802,0.6415,29,9.492635024549918,5,1.6366612111292962,,,,,,0,0,3.0,completed,75.6265,17.5445,133.1022,108.8577,80.4226,1.0,88.31,0.8901,1.0,2.0,396.0,canonical_fallback,,862.0,val,710.0,94.7331,11.593,0.1224,5.3155,19.7076,158.8381,bioemu
AT5G55730,AT5G55730.1,1,HS,False,1755,0.2678062678062678,0.298005698005698,0.2017094017094017,0.2324786324786324,0.5658119658119658,0.4341880341880342,0.0900798175598631,0.064994298745724,0.0564424173318129,0.0564424173318129,0.0456100342075256,0.1043329532497149,0.0644241733181299,0.0838084378563284,0.0661345496009122,0.048460661345496,0.0438996579247434,0.0433295324971493,0.0661345496009122,0.0798175598631698,0.0370581527936145,0.04903078677309,149,331,1272,0.0849002849002849,0.1886039886039886,0.7247863247863248,0.7221,21,11.965811965811966,13,7.407407407407407,-465.42,-0.2651965811965812,0.5915,26.0,14.814814814814817,0,0,2.0,completed,16.7077,10.1027,55.7103,18.4723,35.6147,0.1,24.29,0.3374,0.9639,3.0,93.0,canonical_fallback,,25.0,train,424.0,37.5771,4.8333,0.1286,8.6981,27.5182,41.8496,bioemu
AT5G56020,AT5G56020.1,1,HS,False,1153,0.2645273200346921,0.3156981786643538,0.2064180398959236,0.2133564614050303,0.5802254986990459,0.419774501300954,0.0798611111111111,0.0798611111111111,0.0564236111111111,0.0486111111111111,0.0572916666666666,0.1085069444444444,0.0703125,0.0789930555555555,0.0633680555555555,0.0529513888888888,0.0425347222222222,0.0477430555555555,0.0633680555555555,0.0746527777777777,0.0373263888888888,0.0381944444444444,200,260,690,0.1734605377276669,0.225498699045967,0.598438855160451,0.65,7,6.071118820468343,3,2.6019080659150045,-299.8,-0.2600173460537728,0.5863,17.0,14.744145706851691,0,0,3.0,completed,16.3724,7.2744,43.6914,27.0621,12.3822,0.61,36.09,0.4443,0.7748,8.0,34.0,rmats_RI_overlap,RI,262.0,val,230.0,34.9869,7.3865,0.2111,8.4261,30.0408,66.8793,bioemu
AT5G56140,AT5G56140.1,1,HS,False,1713,0.2848803269118505,0.3000583771161704,0.2230005837711617,0.1920607122008172,0.5849387040280211,0.415061295971979,0.1004672897196261,0.0747663551401869,0.0642523364485981,0.0455607476635514,0.0537383177570093,0.0934579439252336,0.0771028037383177,0.0753504672897196,0.0730140186915887,0.0665887850467289,0.050233644859813,0.0332943925233644,0.0578271028037383,0.0648364485981308,0.0315420560747663,0.0379672897196261,224,541,945,0.130764740221833,0.315820198482195,0.5516637478108581,0.6636,19,11.091652072387625,13,7.589025102159953,-473.74,-0.2765557501459428,0.606,28.0,16.345592527729128,0,0,3.0,completed,20.67,12.2165,65.1758,42.6443,19.9857,0.12,52.38,0.5329,0.9553,9.0,59.0,rmats_SE_overlap,SE,1001.0,train,315.0,39.286,3.4281,0.0873,7.3016,25.0846,61.5707,bioemu
AT5G56600,AT5G56600.1,1,both,False,396,0.2651515151515151,0.2424242424242424,0.2651515151515151,0.2272727272727272,0.5075757575757576,0.4924242424242424,0.0734177215189873,0.0658227848101265,0.0632911392405063,0.060759493670886,0.040506329113924,0.060759493670886,0.0835443037974683,0.0582278481012658,0.0784810126582278,0.0582278481012658,0.0759493670886076,0.0531645569620253,0.070886075949367,0.0582278481012658,0.0430379746835443,0.0556962025316455,0,79,393,0.0,0.1994949494949495,0.9924242424242424,0.5316,5,12.626262626262626,0,0.0,-131.4,-0.3318181818181818,0.6414,8.0,20.2020202020202,0,0,1.0,not_run,,,,,,,0.76,0.1827,0.2741,1.0,1.0,rmats_A3SS_overlap_2candidates,A3SS,644.0,train,168.0,34.75466626597423,0.0,0.0,4.273809523809524,127.5,7.630952380952381,af2_static
AT5G56900,AT5G56900.2,1,NS,False,2295,0.2758169934640523,0.3071895424836601,0.2169934640522876,0.2,0.5830065359477125,0.4169934640522876,0.094158674803836,0.068875326939843,0.071490845684394,0.040976460331299,0.0510026155187445,0.0998256320836966,0.0780296425457715,0.07846556233653,0.0666957279860505,0.066259808195292,0.04359197907585,0.0405405405405405,0.063644289450741,0.072362685265911,0.0239755884917175,0.040104620749782,95,409,1788,0.0413943355119825,0.1782135076252723,0.7790849673202614,0.6504,22,9.586056644880175,11,4.793028322440088,-604.2,-0.2632679738562091,0.6344,37.0,16.122004357298476,0,0,2.0,completed,15.0112,3.7863,24.9744,16.5354,17.1898,0.84,11.74,0.2388,0.8358,2.0,67.0,rmats_A3SS_overlap_3candidates,A3SS,929.0,val,596.0,34.8132,5.0951,0.1464,9.2987,27.9728,25.5536,bioemu
AT5G57000,AT5G57000.1,0,depleted,False,1005,0.3213930348258706,0.2875621890547263,0.2149253731343283,0.1761194029850746,0.608955223880597,0.3910447761194029,0.1195219123505976,0.095617529880478,0.0677290836653386,0.0388446215139442,0.0517928286852589,0.095617529880478,0.0657370517928286,0.0747011952191235,0.0886454183266932,0.0438247011952191,0.0547808764940239,0.0268924302788844,0.0607569721115537,0.0527888446215139,0.0268924302788844,0.0358565737051792,147,294,561,0.1462686567164179,0.2925373134328358,0.5582089552238806,0.6701,14,13.93034825870647,7,6.965174129353235,-254.5,-0.2532338308457711,0.599,18.0,17.910447761194032,0,0,3.0,completed,28.4525,6.478,46.8512,31.1754,31.6155,0.48,100.0,0.935,0.9864,1.0,187.0,canonical_fallback,,244.0,train,187.0,40.1731,12.0637,0.3003,6.3743,24.9254,108.4521,bioemu
AT5G57015,AT5G57015.1,1,NS,False,2054,0.2891918208373905,0.2984420642648491,0.2239532619279454,0.188412852969815,0.5876338851022396,0.4123661148977605,0.0979055041402825,0.0711154408183146,0.0745250852411105,0.045786653677545,0.0472479298587433,0.1188504627374573,0.0618606916707257,0.0706283487579152,0.0886507549926936,0.0496833901607403,0.0535801266439357,0.0321480759863614,0.0555284948855333,0.0589381393083292,0.034096444227959,0.0394544568923526,480,266,1305,0.2336903602726387,0.1295034079844206,0.6353456669912366,0.688,28,13.631937682570594,11,5.355404089581305,-536.5,-0.2611976630963972,0.629,37.0,18.01363193768257,0,0,3.0,completed,19.7036,9.6056,41.5644,15.0208,31.5664,0.17,34.25,0.4423,0.9899,3.0,143.0,canonical_fallback,,7.0,train,435.0,32.2459,3.8752,0.1202,8.0138,25.7742,30.038,bioemu
AT5G57120,AT5G57120.1,0,depleted,False,1385,0.3530685920577617,0.2411552346570397,0.2584837545126354,0.1472924187725632,0.5942238267148015,0.4057761732851985,0.1401734104046242,0.0541907514450867,0.1141618497109826,0.0447976878612716,0.0397398843930635,0.0816473988439306,0.0686416184971098,0.051300578034682,0.1293352601156069,0.0476878612716763,0.0484104046242774,0.032514450867052,0.0440751445086705,0.0578034682080924,0.0267341040462427,0.01878612716763,113,279,990,0.0815884476534296,0.2014440433212996,0.7148014440433214,0.6631,21,15.16245487364621,9,6.498194945848375,-333.2,-0.2405776173285198,0.6166,15.0,10.830324909747292,0,0,3.0,completed,28.5103,7.7747,47.6388,23.9772,23.9957,0.04,86.67,0.8487,0.9999,3.0,273.0,canonical_fallback,,1035.0,train,330.0,53.1584,6.7964,0.1279,5.7333,21.4473,107.6067,bioemu
AT5G57300,AT5G57300.2,0,depleted,False,1265,0.2814229249011857,0.3154150197628458,0.2379446640316205,0.1652173913043478,0.5968379446640316,0.4031620553359684,0.0893987341772152,0.0751582278481012,0.0735759493670886,0.0435126582278481,0.0617088607594936,0.1186708860759493,0.0743670886075949,0.0609177215189873,0.0767405063291139,0.0593354430379746,0.0640822784810126,0.0379746835443038,0.053006329113924,0.0625,0.0261075949367088,0.0229430379746835,177,221,864,0.1399209486166008,0.1747035573122529,0.68300395256917,0.6968,13,10.276679841897234,7,5.533596837944664,-342.6,-0.2708300395256917,0.6403,22.0,17.39130434782609,0,0,1.0,not_run,,,,,,,0.0,0.1583,0.2656,0.0,0.0,canonical_fallback,,1133.0,train,288.0,25.236148915554114,0.0,0.0,4.71875,144.68055555555554,7.899305555555555,af2_static
AT5G57350,AT5G57350.1,1,HS,False,3337,0.2921786035361103,0.280791129757267,0.2349415642792927,0.1920887024273299,0.5729697332933773,0.4270302667066227,0.0896282973621103,0.0737410071942446,0.0776378896882494,0.0509592326139088,0.0524580335731414,0.0902278177458033,0.0773381294964028,0.0608513189448441,0.0872302158273381,0.0503597122302158,0.0506594724220623,0.0467625899280575,0.0626498800959232,0.066546762589928,0.0293764988009592,0.0335731414868105,157,330,2847,0.0470482469283787,0.0988912196583757,0.8531615223254421,0.7394,51,15.283188492658075,19,5.693736889421636,,,,,,0,0,1.0,not_run,,,,,,,7.9,0.2684,0.698,10.0,32.0,canonical_fallback,,908.0,train,949.0,36.78023825142685,0.0,0.0,4.827186512118019,140.9567966280295,7.746048472075869,af2_static
AT5G57960,AT5G57960.2,1,HS,False,2194,0.3067456700091158,0.2707383773928897,0.2260711030082041,0.1964448495897903,0.5774840474020054,0.4225159525979945,0.1071591427268581,0.0661194710442316,0.0729594163246694,0.0606475148198814,0.0487916096671226,0.084359325125399,0.0788873689010487,0.0588235294117647,0.0788873689010487,0.0515275877792977,0.0528955768353853,0.0428636570907432,0.072047423620611,0.0688554491564067,0.0214318285453716,0.0337437300501596,670,363,1158,0.3053783044667274,0.1654512306289881,0.5278030993618961,0.6088,33,15.04102096627165,13,5.925250683682771,-599.7,-0.2733363719234275,0.6126,39.0,17.775752051048315,0,0,1.0,not_run,,,,,,,0.26,0.1563,0.2788,1.0,1.0,rmats_RI_overlap,RI,1165.0,train,386.0,27.890024858130737,0.0,0.0,4.510362694300518,138.65284974093265,7.8549222797927465,af2_static
AT5G58005,AT5G58005.2,1,NS,False,795,0.2490566037735849,0.3685534591194968,0.1849056603773584,0.1974842767295597,0.6176100628930817,0.3823899371069182,0.0755667506297229,0.0755667506297229,0.0566750629722921,0.0415617128463476,0.061712846347607,0.1423173803526448,0.0768261964735516,0.0869017632241813,0.0591939546599496,0.0654911838790932,0.0340050377833753,0.026448362720403,0.052896725440806,0.0856423173803526,0.0163727959697733,0.0428211586901763,42,402,348,0.0528301886792452,0.5056603773584906,0.4377358490566038,0.6716,9,11.320754716981131,3,3.773584905660377,-169.5,-0.2132075471698113,0.5509,12.0,15.094339622641508,0,0,2.0,completed,8.707,5.213,28.5423,7.3871,10.6854,0.76,22.41,0.3281,0.7928,1.0,26.0,canonical_fallback,,456.0,val,116.0,20.7381,2.2564,0.1088,8.4138,27.8542,46.5895,bioemu
AT5G58230,AT5G58230.1,0,depleted,False,1626,0.2816728167281673,0.2878228782287823,0.2367773677736777,0.1937269372693727,0.5694956949569495,0.4305043050430504,0.0787692307692307,0.075076923076923,0.0775384615384615,0.0504615384615384,0.0578461538461538,0.0898461538461538,0.0763076923076923,0.0633846153846153,0.0836923076923076,0.0523076923076923,0.0566153846153846,0.0443076923076923,0.0609230769230769,0.0707692307692307,0.0264615384615384,0.0356923076923076,100,251,1272,0.06150061500615,0.1543665436654366,0.7822878228782287,0.6693,21,12.915129151291511,5,3.075030750307503,-473.3,-0.2910824108241082,0.6519,29.0,17.83517835178352,0,0,1.0,not_run,,,,,,,8.73,0.2682,0.7531,3.0,18.0,canonical_fallback,,790.0,train,424.0,22.52144900321276,0.0,0.0,5.084905660377358,152.7429245283019,8.01179245283019,af2_static
AT5G58240,AT5G58240.1,1,HS,False,818,0.2677261613691931,0.2995110024449878,0.2151589242053789,0.2176039119804401,0.5672371638141809,0.432762836185819,0.0722154222766217,0.0758873929008567,0.0685434516523867,0.05140758873929,0.0575275397796817,0.0905752753977968,0.0783353733170134,0.0734394124847001,0.0832313341493268,0.05140758873929,0.0354957160342717,0.0452876376988984,0.055079559363525,0.0820073439412484,0.033047735618115,0.0465116279069767,40,235,540,0.0488997555012225,0.2872860635696821,0.6601466992665037,0.6809,10,12.224938875305623,2,2.444987775061125,-211.8,-0.2589242053789731,0.6039,15.0,18.33740831295844,0,0,1.0,not_run,,,,,,,5.56,0.2563,0.4658,4.0,4.0,rmats_A3SS_overlap_3candidates,A3SS,214.0,train,180.0,19.477569109887053,0.0,0.0,4.15,138.17222222222222,7.955555555555556,af2_static
AT5G58490,AT5G58490.1,1,HS,False,1258,0.2782193958664546,0.273449920508744,0.2368839427662957,0.2114467408585055,0.5516693163751988,0.4483306836248013,0.0819411296738265,0.0755767700875099,0.0739856801909307,0.0461416070007955,0.0540970564836913,0.0779634049323786,0.071599045346062,0.0700079554494828,0.0795544948289578,0.0533015115354017,0.0540970564836913,0.0501193317422434,0.0620525059665871,0.0668257756563245,0.0373906125696101,0.0453460620525059,59,224,972,0.046899841017488,0.178060413354531,0.7726550079491256,0.6964,12,9.538950715421304,4,3.179650238473768,-365.1,-0.2902225755166931,0.6184,23.0,18.28298887122417,0,0,1.0,not_run,,,,,,,0.0,0.1505,0.2204,0.0,0.0,canonical_fallback,,2.0,train,324.0,19.27678530659229,0.0,0.0,5.145061728395062,149.77469135802468,7.753086419753086,af2_static
AT5G58710,AT5G58710.1,1,NS,False,963,0.3001038421599169,0.2824506749740395,0.2440290758047767,0.1734164070612668,0.5825545171339563,0.4174454828660436,0.0997920997920998,0.0706860706860706,0.0779625779625779,0.0519750519750519,0.0602910602910602,0.0852390852390852,0.0769230769230769,0.0602910602910602,0.0748440748440748,0.0623700623700623,0.0665280665280665,0.0395010395010395,0.0644490644490644,0.0644490644490644,0.0228690228690228,0.0218295218295218,65,283,612,0.067497403946002,0.2938733125649013,0.6355140186915887,0.6502,11,11.422637590861893,5,5.192107995846314,-252.0,-0.2616822429906542,0.6542,13.0,13.499480789200415,0,0,1.0,not_run,,,,,,,0.0,0.1794,0.2969,0.0,0.0,rmats_A3SS_overlap,A3SS,3.0,test,204.0,19.965894659225533,0.0,0.0,5.196078431372549,146.10294117647058,7.578431372549019,af2_static
AT5G59210,AT5G59210.1,1,NS,False,1711,0.3302162478082992,0.2565751022793688,0.2238457042665108,0.1893629456458211,0.586791350087668,0.4132086499123319,0.1216374269005848,0.0690058479532163,0.0941520467836257,0.0456140350877193,0.0456140350877193,0.0830409356725146,0.0584795321637426,0.0690058479532163,0.0871345029239766,0.0456140350877193,0.0450292397660818,0.0461988304093567,0.0760233918128654,0.0590643274853801,0.0257309941520467,0.0286549707602339,150,256,1302,0.0876680303915838,0.1496201052016364,0.760958503798948,0.6602,33,19.28696668614845,10,5.844535359438924,-448.2,-0.2619520748100526,0.6148,30.0,17.533606078316772,0,0,3.0,completed,32.5852,5.4182,45.075,33.7405,32.5116,0.64,82.03,0.6646,0.9462,12.0,107.0,rmats_A3SS_overlap_2candidates,A3SS,794.0,train,434.0,60.4411,8.4071,0.1391,7.6912,31.1016,105.7753,bioemu
AT5G59380,AT5G59380.1,0,depleted,False,1089,0.2791551882460973,0.2672176308539944,0.2479338842975206,0.2056932966023875,0.5463728191000918,0.4536271808999081,0.0836397058823529,0.072610294117647,0.0670955882352941,0.0560661764705882,0.0533088235294117,0.0873161764705882,0.0643382352941176,0.0615808823529411,0.0900735294117647,0.0542279411764705,0.0634191176470588,0.0404411764705882,0.0523897058823529,0.0523897058823529,0.0533088235294117,0.0477941176470588,189,222,675,0.1735537190082644,0.2038567493112947,0.6198347107438017,0.6532,18,16.528925619834713,3,2.7548209366391188,-308.0,-0.2828282828282828,0.6465,15.0,13.774104683195592,0,0,3.0,completed,25.8042,8.608,58.2787,37.3697,26.5405,0.35,100.0,0.9205,0.9716,1.0,225.0,canonical_fallback,,283.0,train,225.0,40.8628,11.7595,0.2878,6.2489,22.176,93.2575,bioemu
AT5G59470,AT5G59470.1,0,depleted,False,845,0.2911242603550296,0.3325443786982248,0.18698224852071,0.1893491124260355,0.6236686390532544,0.3763313609467456,0.1137440758293838,0.0663507109004739,0.0663507109004739,0.0438388625592417,0.0509478672985782,0.1315165876777251,0.0710900473933649,0.0793838862559241,0.0651658767772511,0.0462085308056872,0.0319905213270142,0.0438388625592417,0.0604265402843601,0.0888625592417061,0.0177725118483412,0.0225118483412322,61,64,717,0.072189349112426,0.0757396449704142,0.8485207100591716,0.75,9,10.650887573964498,3,3.5502958579881656,-197.3,-0.233491124260355,0.613,13.0,15.384615384615383,0,0,1.0,not_run,,,,,,,1.67,0.2201,0.3902,1.0,4.0,canonical_fallback,,40.0,test,239.0,22.106663726179164,0.0,0.0,4.389121338912134,140.7531380753138,7.7866108786610875,af2_static
AT5G59890,AT5G59890.1,1,HS,False,933,0.3011789924973205,0.307609860664523,0.1993569131832797,0.1918542336548767,0.6087888531618435,0.3912111468381565,0.1105150214592274,0.0718884120171673,0.0718884120171673,0.0472103004291845,0.0515021459227467,0.1062231759656652,0.075107296137339,0.075107296137339,0.0793991416309012,0.0515021459227467,0.0268240343347639,0.0418454935622317,0.0600858369098712,0.0783261802575107,0.0246781115879828,0.0278969957081545,197,316,417,0.2111468381564844,0.3386923901393355,0.4469453376205787,0.6551,9,9.646302250803858,3,3.215434083601286,-231.9,-0.2485530546623794,0.5809,19.0,20.364415862808144,0,0,1.0,not_run,,,,,,,0.0,0.1873,0.312,0.0,0.0,canonical_fallback,,671.0,val,139.0,15.214796269560267,0.0,0.0,4.482014388489208,150.16546762589928,8.093525179856115,af2_static
AT5G60210,AT5G60210.5,1,HS,False,2798,0.3216583273766976,0.2794853466761973,0.2197998570407434,0.1790564689063616,0.6011436740528949,0.3988563259471051,0.1233464426170897,0.061136932427601,0.0897390060779406,0.0475509474436896,0.0496961029674651,0.096174472649267,0.0679299249195566,0.0654272434751519,0.0918841616017161,0.0471934215230604,0.040757954951734,0.0400429031104755,0.05684662138005,0.0750804433321415,0.0210940293171254,0.0260993922059349,643,388,1764,0.2298070050035739,0.1386704789135096,0.6304503216583274,0.6624,53,18.942101501072194,26,9.292351679771263,-731.5,-0.2614367405289493,0.614,49.0,17.512508934953537,0,0,3.0,completed,38.831,9.1794,60.7715,55.2795,42.806,0.11,54.93,0.5685,0.9849,9.0,160.0,rmats_RI_overlap_2candidates,RI,918.0,train,588.0,76.8553,6.4178,0.0835,7.1156,28.9402,126.2351,bioemu
